"ID","Set Date","Net","Set Time","Set Flow Rotor Count","Set 30 Seconds Count","Set Rotor Delta","Water Temperature on Set","Water Temperature on Pull","Pull Time","Pull Flow Rotor Count","Pull 30 sec Rotor Count","Pull Rotor Delta","Comments","Examined","Larvae Found","Cod Confirmed","Larvae Comments","Weather","cSettime","cPulltime","Soak Time","Pull Date","Source","Depth (m)","Total Rotor Delta","Delta per Hour","Average set and pull 30 sec delta","Av rotor if over whole soak time","Maccullochella larvae","Perca larvae","Cyprinus larvae","Other species","Location","SoakHours","OrigTotalRotor","YearOnly","Day of Year","CreatedDate","SiteName"
785,5/11/2013 0:00:00,"Drift net 2",30/12/1899 16:12:00,468730,469224,494,20.30,19.60,30/12/1899 10:41:00,494897,495174,277,,1,0,0,,,5/11/2013 16:12:00,6/11/2013 10:41:00,30/12/1899 18:29:00,6/11/2013 0:00:00,,,26444.00,1469.11,385.50,855039.00,0,,,,,18.48,,2013,309,12/11/2013 16:35:35,"Tharwa Sandwash"
786,5/11/2013 0:00:00,"Drift net 1",30/12/1899 16:14:00,349835,350299,464,20.30,19.60,30/12/1899 10:37:00,622655,622841,186,,1,0,0,,,5/11/2013 16:14:00,6/11/2013 10:37:00,30/12/1899 18:23:00,6/11/2013 0:00:00,,,273006.00,15167.00,325.00,716950.00,0,,,,,18.38,,2013,309,12/11/2013 16:38:01,"Tharwa Sandwash"
787,6/11/2013 0:00:00,"Drift net 3",30/12/1899 17:23:00,90065,90828,763,20.80,20.40,30/12/1899 11:04:00,128011,128140,129,,1,0,0,"First cod larvae of 2013",,6/11/2013 17:23:00,7/11/2013 11:04:00,30/12/1899 17:41:00,7/11/2013 0:00:00,,,38075.00,2239.70,446.00,946411.99,1,,,,,17.68,,2013,310,12/11/2013 16:39:43,"Kambah Pool"
788,6/11/2013 0:00:00,"Drift net 4",30/12/1899 17:25:00,800971,801508,537,20.80,20.40,30/12/1899 11:06:00,1039062,1039235,173,"added a mill",1,0,0,"First larvae of 2013",,6/11/2013 17:25:00,7/11/2013 11:06:00,30/12/1899 17:41:00,7/11/2013 0:00:00,,,238264.00,14015.52,355.00,753310.00,10,,,,,17.68,,2013,310,12/11/2013 16:42:08,"Kambah Pool"
789,6/11/2013 0:00:00,"Drift net 7",30/12/1899 15:29:00,232848,232918,70,,,30/12/1899 9:34:00,806860,807104,244,"eddy at start?",1,0,0,,,6/11/2013 15:29:00,7/11/2013 9:34:00,30/12/1899 18:05:00,7/11/2013 0:00:00,,,574256.00,31903.11,157.00,340689.99,0,,,,,18.08,,2013,310,12/11/2013 16:44:43,"Lanyon"
790,6/11/2013 0:00:00,"Drift net 8",30/12/1899 15:43:00,269,277,8,,,30/12/1899 9:30:00,0,0,0,"Flowmeter stuck - fail. Need an estimate for this.",1,0,0,,,6/11/2013 15:43:00,7/11/2013 9:30:00,30/12/1899 17:47:00,7/11/2013 0:00:00,,,-269.00,-15.82,4.00,8535.99,0,,,,,17.78,,2013,310,12/11/2013 16:46:38,"Lanyon"
791,6/11/2013 0:00:00,"Drift net 1",30/12/1899 16:25:00,622872,623448,576,21.90,20.80,30/12/1899 9:56:00,907405,907798,393,,1,0,0,,,6/11/2013 16:25:00,7/11/2013 9:56:00,30/12/1899 17:31:00,7/11/2013 0:00:00,,,284926.00,16760.35,484.50,1018418.99,0,,,,,17.51,,2013,310,12/11/2013 16:48:34,"Tharwa Sandwash"
792,6/11/2013 0:00:00,"Drift net 2",30/12/1899 16:24:00,50879,51253,374,21.90,20.80,30/12/1899 10:01:00,627349,627602,253,"read dn2 numbers on wrong side of flow meter",1,0,0,,,6/11/2013 16:24:00,7/11/2013 10:01:00,30/12/1899 17:37:00,7/11/2013 0:00:00,,,576723.00,33924.88,313.50,662738.99,0,,,,,17.61,,2013,310,12/11/2013 16:49:57,"Tharwa Sandwash"
793,7/11/2013 0:00:00,"Drift net 4",30/12/1899 15:29:00,39232,39485,253,21.20,21.30,30/12/1899 9:02:00,87005,87080,75,"do I add a mill?",1,1,1,"larvae in ethanol",,7/11/2013 15:29:00,8/11/2013 9:02:00,30/12/1899 17:33:00,8/11/2013 0:00:00,,,47848.00,2814.58,164.00,345383.99,1,,,,,17.54,,2013,311,12/11/2013 16:52:12,"Kambah Pool"
794,7/11/2013 0:00:00,"Drift net 3",30/12/1899 15:31:00,128199,128520,321,21.20,21.30,30/12/1899 9:04:00,194555,194618,63,,1,1,1,"5 in ethanol
5 frozen

2 bug jars with all sample for validation.",,7/11/2013 15:31:00,8/11/2013 9:04:00,30/12/1899 17:33:00,8/11/2013 0:00:00,,,66419.00,3907.00,192.00,404352.00,10,,,,,17.55,,2013,311,12/11/2013 16:54:57,"Kambah Pool"
795,7/11/2013 0:00:00,"Drift net 2",30/12/1899 13:40:00,627614,627860,246,22.20,22.10,30/12/1899 10:23:00,920613,920883,270,"? Flow seems odd. Reset at 1600 (shaken) but numbers not recorded.",1,0,0,"Validation sample taken",,7/11/2013 13:40:00,8/11/2013 10:23:00,30/12/1899 20:43:00,8/11/2013 0:00:00,,,293269.00,14663.45,258.00,641387.99,0,,,,,20.71,,2013,311,12/11/2013 16:57:23,"Murramore"
796,7/11/2013 0:00:00,"Drift net 1",30/12/1899 13:42:00,909165,909692,527,22.20,22.10,30/12/1899 10:21:00,1202204,1202245,41,"reset at 1600 (shaken) but numbers not recorded. Addrd a million",1,0,0,"Validation sample taken",,7/11/2013 13:42:00,8/11/2013 10:21:00,30/12/1899 20:39:00,8/11/2013 0:00:00,,,293080.00,14654.00,284.00,703752.00,0,,,,,20.65,,2013,311,12/11/2013 17:00:23,"Murramore"
797,7/11/2013 0:00:00,"Drift net 6",30/12/1899 14:28:00,0,585,585,21.50,21.50,30/12/1899 12:00:00,514930,515092,162,"New flow meters.",1,1,1,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained",,7/11/2013 14:28:00,8/11/2013 12:00:00,30/12/1899 21:32:00,8/11/2013 0:00:00,,,515092.00,24528.19,373.50,965123.99,27,,,,,21.53,,2013,311,12/11/2013 17:03:46,"Bullen Range"
798,8/11/2013 0:00:00,"Drift net 1",30/12/1899 16:50:00,202355,202702,347,21.90,21.10,30/12/1899 8:37:00,297123,297204,81,"?",1,1,1,,,8/11/2013 16:50:00,9/11/2013 8:37:00,30/12/1899 15:47:00,9/11/2013 0:00:00,,,94849.00,6323.26,214.00,405315.99,3,,,,,15.78,,2013,312,12/11/2013 17:07:25,"Kambah Pool"
799,8/11/2013 0:00:00,"Drift net 2",30/12/1899 16:51:00,920937,921233,296,21.90,21.10,30/12/1899 8:35:00,998660,998764,104,,1,1,1,,,8/11/2013 16:51:00,9/11/2013 8:35:00,30/12/1899 15:44:00,9/11/2013 0:00:00,,,77827.00,5188.46,200.00,377600.00,3,,,,,15.73,,2013,312,12/11/2013 17:09:14,"Kambah Pool"
800,11/11/2013 0:00:00,"Drift net 3",30/12/1899 15:44:00,194677,195192,515,16.80,16.80,30/12/1899 9:40:00,522346,522500,154,"30 pull estimate",1,1,1,,,11/11/2013 15:44:00,12/11/2013 9:40:00,30/12/1899 17:56:00,12/11/2013 0:00:00,,,327823.00,19283.70,334.50,719844.00,6,,,,,17.93,,2013,315,12/11/2013 17:11:16,"Nerreman"
801,11/11/2013 0:00:00,"Drift net 4",30/12/1899 15:45:00,87109,87525,416,16.80,16.80,30/12/1899 9:35:00,243652,243777,125,"estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night",1,1,1,,,11/11/2013 15:45:00,12/11/2013 9:35:00,30/12/1899 17:50:00,12/11/2013 0:00:00,,,156668.00,9215.76,270.50,578869.99,13,,,,,17.83,,2013,315,12/11/2013 17:13:44,"Nerreman"
802,11/11/2013 0:00:00,"Drift net 6",30/12/1899 16:20:00,515243,516320,1077,17.40,,30/12/1899 10:45:00,1086647,1087222,575,"added a mill",1,1,1,"Half contents lost at live pick…",,11/11/2013 16:20:00,12/11/2013 10:45:00,30/12/1899 18:25:00,12/11/2013 0:00:00,,,571979.00,31776.61,826.00,1825459.99,1,,,1,,18.41,,2013,315,12/11/2013 17:16:25,"Kambah Pool"
803,11/11/2013 0:00:00,"Drift net 2",30/12/1899 15:27:00,999057,999585,528,15.80,,30/12/1899 9:30:00,1201711,1202153,442,"river high. Addd a mill",1,0,0,,,11/11/2013 15:27:00,12/11/2013 9:30:00,30/12/1899 18:03:00,12/11/2013 0:00:00,,,203096.00,11283.11,485.00,1050509.99,0,,,,,18.04,,2013,315,12/11/2013 17:18:41,"Tharwa Sandwash"
804,11/11/2013 0:00:00,"Drift net 1",30/12/1899 15:29:00,297596,298182,586,15.80,,30/12/1899 9:33:00,568947,569338,391,"?",1,0,0,,,11/11/2013 15:29:00,12/11/2013 9:33:00,30/12/1899 18:04:00,12/11/2013 0:00:00,,,271742.00,15096.77,488.50,1059068.00,0,,,,,18.06,,2013,315,12/11/2013 17:21:02,"Tharwa Sandwash"
805,13/11/2013 0:00:00,"Drift net 6",30/12/1899 17:01:00,87261,88107,846,18.30,,30/12/1899 17:01:00,,,,"Could not get out until 15th because of high flow danger. BUT pull date is calculated :(",1,1,1,"Lots collected.
32 in least bad bottle. 
104 in worse bottle",,13/11/2013 17:01:00,14/11/2013 17:01:00,31/12/1899 0:00:00,14/11/2013 0:00:00,,,,,,,136,,,,,24.00,,2013,317,20/11/2013 13:13:09,"Kambah Pool"
806,13/11/2013 0:00:00,"Drift net 5",30/12/1899 17:04:00,940031,941129,1098,18.30,,30/12/1899 17:04:00,,,,"Lost cod end, not pulled until 15th because of high flow",1,1,1,"Yes some found about 5 despite losing cod end (in casurina needles)",,13/11/2013 17:04:00,14/11/2013 17:04:00,31/12/1899 0:00:00,14/11/2013 0:00:00,,,,,,,7,,,,,24.00,,2013,317,20/11/2013 13:16:22,"Kambah Pool"
807,13/11/2013 0:00:00,"Drift net 1",30/12/1899 16:01:00,707436,708084,648,18.60,,30/12/1899 16:01:00,,,,"Could not be pulled for 5 days! Because high flow. Finally retreived on 18th.",1,0,0,"No larvae found which was unexpected as lots of stuff in there. Not so many macros. Rotted?",,13/11/2013 16:01:00,14/11/2013 16:01:00,31/12/1899 0:00:00,14/11/2013 0:00:00,,,,,,,0,,,,,24.00,,2013,317,20/11/2013 13:18:55,"Tharwa Sandwash"
808,13/11/2013 0:00:00,"Drift net 2",30/12/1899 16:03:00,337551,338171,620,18.60,,30/12/1899 16:03:00,,,,"Could not be pulled for 5 days! Because high flow. Finally retreived on 18th.",1,0,0,"No larvae found which was unexpected as lots of stuff in there. Not so many macros. Rotted?",,13/11/2013 16:03:00,14/11/2013 16:03:00,31/12/1899 0:00:00,14/11/2013 0:00:00,,,,,,,0,,,,,24.00,,2013,317,20/11/2013 13:20:52,"Tharwa Sandwash"
809,13/11/2013 0:00:00,"Drift net 3",30/12/1899 15:22:00,590387,590612,225,17.50,16.20,30/12/1899 9:50:00,668956,668961,5,,1,1,1,"other species (3)? In same bottle",,13/11/2013 15:22:00,14/11/2013 9:50:00,30/12/1899 18:28:00,14/11/2013 0:00:00,,,78574.00,4365.22,115.00,254839.99,3,,,4,,18.46,,2013,317,20/11/2013 13:24:10,"Lanyon"
810,13/11/2013 0:00:00,"Drift net 4",30/12/1899 15:20:00,243663,244140,477,17.50,16.20,30/12/1899 9:55:00,373656,373895,239,"Might need a mill added?",1,1,1,"or therabouts - all 2013 need checking and id and count under binoc. 13 other species. Separate bottle",,13/11/2013 15:20:00,14/11/2013 9:55:00,30/12/1899 18:35:00,14/11/2013 0:00:00,,,130232.00,7235.11,358.00,798339.99,3,,,,,18.58,,2013,317,20/11/2013 13:26:03,"Lanyon"
811,12/11/2013 0:00:00,"Drift net 1",30/12/1899 15:06:00,569343,570031,688,18.50,17.30,30/12/1899 9:34:00,707125,707408,283,,1,1,1,,,12/11/2013 15:06:00,13/11/2013 9:34:00,30/12/1899 18:28:00,13/11/2013 0:00:00,,,138065.00,7670.27,485.50,1075867.99,1,,,,,18.46,,2013,316,20/11/2013 13:28:34,"Tharwa Sandwash"
812,12/11/2013 0:00:00,"Drift net 2",30/12/1899 15:04:00,202172,202781,609,18.50,17.30,30/12/1899 9:31:00,336887,337102,215,,1,0,0,,,12/11/2013 15:04:00,13/11/2013 9:31:00,30/12/1899 18:27:00,13/11/2013 0:00:00,,,134930.00,7496.11,412.00,912167.99,0,,,,,18.44,,2013,316,20/11/2013 13:30:02,"Tharwa Sandwash"
813,15/11/2013 0:00:00,"Drift net 6",30/12/1899 13:10:00,487068,,,,18.40,30/12/1899 8:44:00,662354,662361,7,"Will need to estimate initial flow rate as no set 30sec taken. High flow.",1,1,1,,,15/11/2013 13:10:00,16/11/2013 8:44:00,30/12/1899 19:34:00,16/11/2013 0:00:00,,,175293.00,9225.94,,,5,,,2,,19.56,,2013,319,20/11/2013 13:31:34,"Kambah Pool"
814,18/11/2013 0:00:00,"Drift net 1",30/12/1899 14:56:00,560561,561178,617,19.30,,30/12/1899 11:08:00,728822,728976,154,,1,0,0,,,18/11/2013 14:56:00,19/11/2013 11:08:00,30/12/1899 20:12:00,19/11/2013 0:00:00,,,168415.00,8420.75,385.50,934452.00,0,,,,,20.20,,2013,322,20/11/2013 13:34:36,"Tharwa Sandwash"
815,18/11/2013 0:00:00,"Drift net 2",30/12/1899 14:58:00,190547,191235,688,19.30,,30/12/1899 11:10:00,370692,370765,73,,1,0,0,,,18/11/2013 14:58:00,19/11/2013 11:10:00,30/12/1899 20:12:00,19/11/2013 0:00:00,,,180218.00,9010.90,380.50,922332.00,0,,,,,20.20,,2013,322,20/11/2013 13:35:54,"Tharwa Sandwash"
816,18/11/2013 0:00:00,"Drift net 6",30/12/1899 16:37:00,662406,662822,416,20.60,19.70,30/12/1899 9:43:00,935607,935867,260,,1,1,1,,,18/11/2013 16:37:00,19/11/2013 9:43:00,30/12/1899 17:06:00,19/11/2013 0:00:00,,,273461.00,16085.94,338.00,693576.00,12,,,2,,17.10,,2013,322,20/11/2013 13:37:21,"Nerreman"
817,18/11/2013 0:00:00,"Drift net 9",30/12/1899 16:40:00,50,374,324,20.60,19.70,30/12/1899 9:49:00,202347,202465,118,,1,0,0,,,18/11/2013 16:40:00,19/11/2013 9:49:00,30/12/1899 17:09:00,19/11/2013 0:00:00,,,202415.00,11906.76,221.00,454818.00,0,,,,,17.15,,2013,322,20/11/2013 13:39:26,"Nerreman"
818,19/11/2013 0:00:00,"Drift net 2",30/12/1899 16:33:00,370852,371720,868,21.90,20.10,30/12/1899 9:11:00,583639,583935,296,,1,1,1,"yes and yes other species too",,19/11/2013 16:33:00,20/11/2013 9:11:00,30/12/1899 16:38:00,20/11/2013 0:00:00,,,213083.00,13317.68,582.00,1161672.00,1,,,2,,16.63,,2013,323,20/11/2013 13:41:17,"Tharwa Sandwash"
819,19/11/2013 0:00:00,"Drift net 1",30/12/1899 16:35:00,729003,729833,830,21.90,20.10,30/12/1899 9:13:00,960480,961081,601,,1,1,1,,,19/11/2013 16:35:00,20/11/2013 9:13:00,30/12/1899 16:38:00,20/11/2013 0:00:00,,,232078.00,14504.87,715.50,1428138.00,2,,,,,16.63,,2013,323,20/11/2013 13:42:47,"Tharwa Sandwash"
820,19/11/2013 0:00:00,"Drift net 6",30/12/1899 17:31:00,935918,936646,728,21.30,21.50,30/12/1899 10:12:00,1821269,1821637,368,"added a mill",1,1,1,,,19/11/2013 17:31:00,20/11/2013 10:12:00,30/12/1899 16:41:00,20/11/2013 0:00:00,,,885719.00,55357.43,548.00,1097096.00,18,,,7,,16.68,,2013,323,20/11/2013 13:44:20,"Kambah Pool"
821,19/11/2013 0:00:00,"Drift net 5",30/12/1899 17:37:00,777204,778812,1608,21.30,21.50,30/12/1899 10:18:00,1362938,1363357,419,"added a mill",1,1,1,,,19/11/2013 17:37:00,20/11/2013 10:18:00,30/12/1899 16:41:00,20/11/2013 0:00:00,,,586153.00,36634.56,1013.50,2029027.00,4,,,3,,16.68,,2013,323,20/11/2013 13:46:35,"Kambah Pool"
822,20/11/2013 0:00:00,"Drift net 5",30/12/1899 15:41:00,363396,363886,490,24.30,21.30,30/12/1899 10:39:00,767431,767762,331,,1,1,1,,,20/11/2013 15:41:00,21/11/2013 10:39:00,30/12/1899 18:58:00,21/11/2013 0:00:00,,,404366.00,22464.77,410.50,934298.00,1,,1,,,18.96,,2013,324,21/11/2013 12:30:57,"Lanyon"
823,20/11/2013 0:00:00,"Drift net 6",30/12/1899 15:44:00,821720,822163,443,24.30,21.30,30/12/1899 10:37:00,1239778,1239778,0,"added a mill",1,1,1,,,20/11/2013 15:44:00,21/11/2013 10:37:00,30/12/1899 18:53:00,21/11/2013 0:00:00,,,418058.00,23225.44,221.50,501919.00,1,,,,,18.88,,2013,324,21/11/2013 12:32:46,"Lanyon"
824,20/11/2013 0:00:00,"Drift net 2",30/12/1899 16:37:00,583987,584495,508,23.10,22.30,30/12/1899 9:34:00,905738,905885,147,,1,0,0,"check species and count",,20/11/2013 16:37:00,21/11/2013 9:34:00,30/12/1899 16:57:00,21/11/2013 0:00:00,,,321898.00,20118.62,327.50,666134.99,7,,,4,,16.94,,2013,324,21/11/2013 12:35:05,"Kambah Pool"
825,20/11/2013 0:00:00,"Drift net 1",30/12/1899 16:39:00,961117,961921,804,23.10,22.30,30/12/1899 9:37:00,1479860,1480178,318,"added a mill",1,1,0,"check no and species",,20/11/2013 16:39:00,21/11/2013 9:37:00,30/12/1899 16:58:00,21/11/2013 0:00:00,,,519061.00,32441.31,561.00,1142195.99,9,,,,,16.96,,2013,324,21/11/2013 12:36:38,"Kambah Pool"
826,21/11/2013 0:00:00,"Drift net 5",30/12/1899 16:04:00,768304,768819,515,23.40,,30/12/1899 10:20:00,1239383,1239464,81,"Added a mill Frog in net. Cod end slightly off (needs 2 screws)",1,1,0,,,21/11/2013 16:04:00,22/11/2013 10:20:00,30/12/1899 18:16:00,22/11/2013 0:00:00,,,471160.00,26175.55,298.00,653215.99,1,4,,,,18.26,,2013,325,22/11/2013 16:06:27,"Bullen Range"
827,21/11/2013 0:00:00,"Drift net 6",30/12/1899 16:06:00,239803,240448,645,23.40,,30/12/1899 10:24:00,933544,934167,623,,1,1,0,"more than 20 need confirm",,21/11/2013 16:06:00,22/11/2013 10:24:00,30/12/1899 18:18:00,22/11/2013 0:00:00,,,694364.00,38575.77,634.00,1392264.00,42,,,,,18.30,,2013,325,22/11/2013 16:09:34,"Bullen Range"
828,21/11/2013 0:00:00,"Drift net 3",30/12/1899 14:45:00,669265,669871,606,22.80,21.80,30/12/1899 10:28:00,911787,912073,286,,1,1,0,,,21/11/2013 14:45:00,22/11/2013 10:28:00,30/12/1899 19:43:00,22/11/2013 0:00:00,,,242808.00,12779.36,446.00,1055236.00,1,,,,,19.71,,2013,325,22/11/2013 16:11:30,"Murramore"
829,21/11/2013 0:00:00,"Drift net 4",30/12/1899 14:27:00,373941,374522,581,22.80,21.80,30/12/1899 10:24:00,582346,582378,32,,0,0,0,,,21/11/2013 14:27:00,22/11/2013 10:24:00,30/12/1899 19:57:00,22/11/2013 0:00:00,,,208437.00,10970.36,306.50,733761.00,3,,1,,,19.95,,2013,325,22/11/2013 16:12:50,"Murramore"
830,21/11/2013 0:00:00,"Drift net 2",30/12/1899 13:57:00,905887,906440,553,21.80,21.70,30/12/1899 9:56:00,1052823,1052884,61,"added a mill",1,1,0,,,21/11/2013 13:57:00,22/11/2013 9:56:00,30/12/1899 19:59:00,22/11/2013 0:00:00,,,146997.00,7736.68,307.00,736186.00,4,,,,,19.98,,2013,325,22/11/2013 16:14:43,"Tharwa Sandwash"
831,21/11/2013 0:00:00,"Drift net 1",30/12/1899 13:59:00,480214,480878,664,21.80,21.70,30/12/1899 10:01:00,726330,726480,150,,1,1,0,,,21/11/2013 13:59:00,22/11/2013 10:01:00,30/12/1899 20:02:00,22/11/2013 0:00:00,,,246266.00,12313.30,407.00,978427.99,5,,,,,20.03,,2013,325,22/11/2013 16:16:38,"Tharwa Sandwash"
832,22/11/2013 0:00:00,"Drift net 7",30/12/1899 17:35:00,807295,807768,473,23.50,22.30,30/12/1899 10:01:00,1523265,1523742,477,"added a mill. Eggs 2 size classes?",1,1,0,"lots",,22/11/2013 17:35:00,23/11/2013 10:01:00,30/12/1899 16:26:00,23/11/2013 0:00:00,,,716447.00,44777.93,475.00,936699.99,161,,,3,,16.43,,2013,326,24/11/2013 9:23:44,"Kambah Pool"
833,22/11/2013 0:00:00,"Drift net 8",30/12/1899 17:37:00,200,1294,1094,23.50,22.30,30/12/1899 10:03:00,796704,797250,546,,1,1,0,"lots",,22/11/2013 17:37:00,23/11/2013 10:03:00,30/12/1899 16:26:00,23/11/2013 0:00:00,,,797050.00,49815.62,820.00,1617039.99,163,,,1,,16.43,,2013,326,24/11/2013 9:25:29,"Kambah Pool"
834,25/11/2013 0:00:00,"Drift net 6",30/12/1899 17:15:00,934194,934617,423,,20.80,30/12/1899 9:50:00,1019743,1019791,48,"check",1,1,0,"check",,25/11/2013 17:15:00,26/11/2013 9:50:00,30/12/1899 16:35:00,26/11/2013 0:00:00,,,85597.00,5349.81,235.50,468644.99,6,,,,,16.58,,2013,329,26/11/2013 11:40:38,"Nerreman"
835,25/11/2013 0:00:00,"Drift net 5",30/12/1899 17:17:00,239472,239838,366,,20.80,30/12/1899 9:47:00,294386,294410,24,"check",1,0,0,"1 egg","Sunny",25/11/2013 17:17:00,26/11/2013 9:47:00,30/12/1899 16:30:00,26/11/2013 0:00:00,,,54938.00,3433.62,195.00,386100.00,0,0,0,0,,16.50,,2013,329,26/11/2013 11:43:12,"Nerreman"
836,25/11/2013 0:00:00,"Drift net 4",30/12/1899 15:22:00,582439,583098,659,20.80,,30/12/1899 11:42:00,838630,838879,249,,1,1,0,,,25/11/2013 15:22:00,26/11/2013 11:42:00,30/12/1899 20:20:00,26/11/2013 0:00:00,,,256440.00,12822.00,454.00,1107760.00,3,,,,,20.33,,2013,329,26/11/2013 13:18:38,"Tharwa Sandwash"
837,25/11/2013 0:00:00,"Drift net 3",30/12/1899 15:24:00,912143,912784,641,20.80,,30/12/1899 11:40:00,1123797,1123903,106,"added a mill",1,1,0,,,25/11/2013 15:24:00,26/11/2013 11:40:00,30/12/1899 20:16:00,26/11/2013 0:00:00,,,211760.00,10588.00,373.50,908351.99,3,,,,,20.26,,2013,329,26/11/2013 13:19:54,"Tharwa Sandwash"
838,26/11/2013 0:00:00,"Drift net 3",30/12/1899 16:55:00,123911,124599,688,22.30,21.09,30/12/1899 11:09:00,274541,274726,185,,0,0,0,,,26/11/2013 16:55:00,27/11/2013 11:09:00,30/12/1899 18:14:00,27/11/2013 0:00:00,,,150815.00,8378.61,436.50,955062.00,5,,,,,18.23,,2013,330,29/11/2013 8:53:23,"Tharwa Sandwash"
839,26/11/2013 0:00:00,"Drift net 4",30/12/1899 16:59:00,838878,839480,602,22.30,21.90,30/12/1899 11:07:00,1027153,1027214,61,,0,0,0,,,26/11/2013 16:59:00,27/11/2013 11:07:00,30/12/1899 18:08:00,27/11/2013 0:00:00,,,188336.00,10463.11,331.50,721343.99,2,,,,,18.13,,2013,330,29/11/2013 8:54:40,"Tharwa Sandwash"
840,26/11/2013 0:00:00,"Drift net 5",30/12/1899 14:53:00,294422,295032,610,20.90,,30/12/1899 10:01:00,686730,687009,279,,1,1,0,"+ 5 frozen",,26/11/2013 14:53:00,27/11/2013 10:01:00,30/12/1899 19:08:00,27/11/2013 0:00:00,,,392587.00,20662.47,444.50,1020572.00,7,,,,,19.13,,2013,330,29/11/2013 8:56:15,"Kambah Pool"
841,26/11/2013 0:00:00,"Drift net 6",30/12/1899 14:55:00,19798,20217,419,20.90,,30/12/1899 9:59:00,543655,543775,120,,1,1,0,,,26/11/2013 14:55:00,27/11/2013 9:59:00,30/12/1899 19:04:00,27/11/2013 0:00:00,,,523977.00,27577.73,269.50,616615.99,23,,,,,19.06,,2013,330,29/11/2013 8:57:41,"Kambah Pool"
842,27/11/2013 0:00:00,"Drift net 6",30/12/1899 14:25:00,543845,544406,561,22.00,,30/12/1899 10:45:00,654638,654903,265,,1,1,1,"lots, 7 frozen",,27/11/2013 14:25:00,28/11/2013 10:45:00,30/12/1899 20:20:00,28/11/2013 0:00:00,,,111058.00,5552.90,413.00,1007719.99,40,,,,,20.33,,2013,331,30/11/2013 7:56:08,"Lanyon"
843,27/11/2013 0:00:00,"Drift net 5",30/12/1899 14:30:00,687077,687695,618,22.00,,30/12/1899 10:47:00,1692117,1692570,453,"added a million",1,1,1,"lots, 5 frozen",,27/11/2013 14:30:00,28/11/2013 10:47:00,30/12/1899 20:17:00,28/11/2013 0:00:00,,,1005493.00,50274.65,535.50,1303407.00,51,,,,,20.28,,2013,331,30/11/2013 7:58:24,"Lanyon"
844,27/11/2013 0:00:00,"Drift net 3",30/12/1899 15:28:00,274820,275244,424,,,30/12/1899 9:39:00,510595,510814,219,,1,1,0,,,27/11/2013 15:28:00,28/11/2013 9:39:00,30/12/1899 18:11:00,28/11/2013 0:00:00,,,235994.00,13110.77,321.50,701513.00,1,,,,,18.18,,2013,331,30/11/2013 8:01:16,"Kambah Pool"
845,27/11/2013 0:00:00,"Drift net 4",30/12/1899 15:30:00,27305,27913,608,,,30/12/1899 9:38:00,281028,281241,213,,1,1,0,,,27/11/2013 15:30:00,28/11/2013 9:38:00,30/12/1899 18:08:00,28/11/2013 0:00:00,,,253936.00,14107.55,410.50,893247.99,2,,,,,18.13,,2013,331,30/11/2013 8:02:38,"Kambah Pool"
846,27/11/2013 0:00:00,"Drift net 2",30/12/1899 15:16:00,52917,53487,570,,,30/12/1899 10:00:00,403634,403694,60,"pull time is estimate. Half contents spilled?",1,1,0,,,27/11/2013 15:16:00,28/11/2013 10:00:00,30/12/1899 18:44:00,28/11/2013 0:00:00,,,350777.00,19487.61,315.00,708119.99,5,,,,,18.73,,2013,331,30/11/2013 8:06:12,"Tharwa Sandwash"
847,27/11/2013 0:00:00,"Drift net 1",30/12/1899 15:18:00,726491,727034,543,,,30/12/1899 10:00:00,1012913,1013053,140,"added a mil",1,1,0,,,27/11/2013 15:18:00,28/11/2013 10:00:00,30/12/1899 18:42:00,28/11/2013 0:00:00,,,286562.00,15920.11,341.50,766326.00,4,,,,,18.70,,2013,331,30/11/2013 8:08:40,"Tharwa Sandwash"
848,28/11/2013 0:00:00,"Drift net 3",30/12/1899 13:40:00,511354,512761,1407,,,30/12/1899 12:00:00,1033805,1033955,150,"added a mill",1,0,0,,,28/11/2013 13:40:00,29/11/2013 12:00:00,30/12/1899 22:20:00,29/11/2013 0:00:00,,,522601.00,23754.59,778.50,2086379.99,0,,,,,22.33,,2013,332,30/11/2013 8:10:56,"Bullen Range"
849,28/11/2013 0:00:00,"Drift net 4",30/12/1899 13:42:00,281260,281896,636,,,30/12/1899 11:58:00,475979,476027,48,,1,1,0,,,28/11/2013 13:42:00,29/11/2013 11:58:00,30/12/1899 22:16:00,29/11/2013 0:00:00,,,194767.00,8853.04,342.00,913824.00,1,,,,,22.26,,2013,332,30/11/2013 8:14:29,"Bullen Range"
850,28/11/2013 0:00:00,"Drift net 1",30/12/1899 15:25:00,13058,13555,497,,,30/12/1899 9:31:00,243277,243403,126,,1,1,0,,,28/11/2013 15:25:00,29/11/2013 9:31:00,30/12/1899 18:06:00,29/11/2013 0:00:00,,,230345.00,12796.94,311.50,676577.99,1,,,,,18.09,,2013,332,30/11/2013 8:18:23,"Murramore"
