*,185_744505,185_745093,186_744506,186_745101,187-coll832-trial1_767271,187-coll832-trial1_769250,187_744507,187_745109,188-coll832-trial1_767272,188-coll832-trial1_769251,188_744508,188_745117,189-coll853-trial1_767273,189-coll853-trial1_769252,189_744509,190-coll853-trial1_767274,190-coll853-trial1_769253,190_744510,191_744511,192_744512,193_744513,194_744514,195_744515,196_744516,197_744528,198_744527,199_744526,200_744525,201_744524,202_744523,203_744522,204_744521,205_744520,205_745118,206_744519,206_745110,207_744518,207_745102,208_744517,208_745094,209_744529,209_745095,210_744530,210_745103,211_744531,211_745111,212_744532,212_745119,213_744533,214_744534,215_744535,216_744536,217_744537,218_744538,219_744539,220_744540,221-coll801-trial1_767270,222-coll801-trial1_767269,222-coll801-trial1_769248,223_744550,224_744549,225_744548,226_744547,227_744546,228_744545,229_744544,229_745120,230_744543,230_745112,231_744542,231_745104,232_744541,232_745096,233_744553,233_745097,234_744554,234_745105,235_744555,235_745113,236_744556,236_745121,237_744557,238_744558,239_744559,240_744560,241_744561,242_744562,243_744563,244_744564,245_744576,246_744575,247_744574,248_744573,249_744572,250_744571,251_744570,252_744569,253_744568,253_745122,254_744567,254_745114,255_744566,255_745106,256_744565,256_745098,257_744577,257_745099,258_744578,258_745107,259_744579,259_745115,260_744580,260_745123,261_744581,262_744582,263_744583,264_744584,265_744585,266_744586,267_744587,268_744551,269_744552,270_744598,271_744597,272_744596,273_744595,274_744594,275_744593,276_744592,277_744591,277_745124,278_744590,278_745116,279_744589,279_745108,280_744588,280_745100,864_767280,864_769259,869_767286,869_769265,corin-trial1_769254,narranderah-trial1_767276,narranderah-trial1_769255
274_744594,0.03116,0.032536,0.02996,0.031693,0.033304,0.031523,0.031839,0.031239,0.033344,0.033279,0.031899,0.033863,0.036487,0.036365,0.033133,0.036125,0.035403,0.033814,0.035891,0.031969,0.035453,0.033479,0.03231,0.034165,0.028503,0.036726,0.036655,0.032661,0.031546,0.032161,0.032369,0.031199,0.03291,0.034217,0.039053,0.038511,0.035367,0.034895,0.034336,0.034036,0.031503,0.03247,0.035061,0.03573,0.035022,0.033906,0.034489,0.032886,0.033954,0.033268,0.035629,0.03117,0.036086,0.035508,0.032902,0.035471,0.039823,0.032547,0.031651,0.034608,0.034997,0.03488,0.0366,0.032964,0.036026,0.032766,0.032583,0.034161,0.033588,0.034499,0.033443,0.033405,0.033632,0.032285,0.033221,0.03106,0.031786,0.02959,0.029838,0.036135,0.035191,0.037483,0.031338,0.032545,0.036425,0.035085,0.03576,0.033333,0.035292,0.037798,0.032743,0.031381,0.068966,0.062044,0.034789,0.121212,0.010417,0,0.047619,0.03547,0.035905,0.033344,0.033233,0.035127,0.034389,0.035783,0.037579,0.034418,0.033624,0.033529,0.034331,0.033169,0.03523,0.033774,0.151408,0.034781,0.028675,0.033514,0.037007,0.033465,0.035321,0.435993,0.019519,0.019722,0.032926,0.034684,0,0.031166,0.033642,0.02202,0.022152,0.023606,0.024372,0.021244,0.020273,0.031661,0.030941,0.033824,0.033565,0.032805,0.032658,0.875473,0.878548,0.877706
275_744593,0.030854,0.031775,0.030956,0.031638,0.031514,0.031089,0.030276,0.030516,0.031749,0.03031,0.029005,0.030707,0.036477,0.036178,0.032062,0.034087,0.034004,0.030416,0.033703,0.029226,0.032431,0.031178,0.031398,0.03263,0.029553,0.033168,0.031289,0.029461,0.031528,0.033808,0.032428,0.02813,0.032142,0.031713,0.035926,0.036347,0.032014,0.032632,0.031172,0.031092,0.029014,0.030737,0.033589,0.03323,0.031649,0.031563,0.029293,0.0278,0.033482,0.032301,0.032354,0.029369,0.034449,0.03325,0.031434,0.034544,0.036955,0.029615,0.029157,0.032052,0.034247,0.035223,0.034324,0.032508,0.034416,0.033497,0.034773,0.030567,0.030209,0.029072,0.028793,0.032682,0.033154,0.029994,0.032147,0.025904,0.026389,0.030173,0.02999,0.031938,0.030887,0.035867,0.029741,0.032066,0.032893,0.02995,0.035265,0.0401,0.033103,0.035172,0.031124,0.032046,0.052632,0.055556,0.033117,0.16129,0.031915,0,0.0375,0.035024,0.036111,0.033146,0.032489,0.03409,0.033233,0.03315,0.034683,0.026193,0.02684,0.031422,0.031862,0.034463,0.03373,0.029447,0.147132,0.027745,0.03154,0.030974,0.031943,0.028915,0.035825,0.433424,0.03153,0.029687,0.031057,0.033539,0.031166,0,0.026511,0.030991,0.03162,0.03193,0.033273,0.031511,0.032821,0.028891,0.028711,0.033395,0.034063,0.032055,0.030828,0.873338,0.876725,0.876304
276_744592,0.030922,0.031451,0.031534,0.033432,0.031389,0.031055,0.030737,0.030548,0.030823,0.03134,0.029934,0.031182,0.035621,0.035005,0.032468,0.033211,0.033896,0.030241,0.033794,0.030043,0.033475,0.029934,0.029111,0.031609,0.029055,0.034563,0.03207,0.031357,0.030539,0.033972,0.032178,0.03042,0.031805,0.032611,0.036447,0.035558,0.03333,0.033917,0.031564,0.032491,0.029903,0.03078,0.033843,0.034324,0.032899,0.032482,0.03173,0.031275,0.032924,0.033203,0.034279,0.033451,0.034526,0.033094,0.031749,0.032003,0.035688,0.034046,0.033042,0.031715,0.035227,0.034289,0.035985,0.030406,0.034923,0.034249,0.033888,0.031013,0.031135,0.031047,0.030313,0.034596,0.034363,0.030749,0.032349,0.030512,0.030724,0.03125,0.030485,0.0301,0.030308,0.032904,0.030574,0.030721,0.034436,0.031753,0.034957,0.031172,0.03378,0.035617,0.030399,0.032475,0.047826,0.058824,0.031951,0.048387,0.032609,0,0.025,0.033457,0.034628,0.03328,0.033233,0.032397,0.031936,0.035007,0.035979,0.03195,0.031041,0.030204,0.030064,0.032814,0.03241,0.031745,0.147787,0.029954,0.033348,0.032126,0.032388,0.029886,0.033589,0.435071,0.033445,0.032533,0.03227,0.032633,0.033642,0.026511,0,0.033803,0.033879,0.033924,0.035533,0.03279,0.034396,0.030789,0.030895,0.032267,0.034081,0.032805,0.032442,0.874223,0.878051,0.877106
277_744591,0.030936,0.031857,0.030052,0.029687,0.031383,0.031283,0.032279,0.031843,0.0339,0.033665,0.031449,0.032391,0.038539,0.03808,0.032226,0.03662,0.036142,0.032091,0.034338,0.032206,0.035446,0.033987,0.031424,0.033987,0.030329,0.034483,0.03444,0.030696,0.031089,0.032464,0.033089,0.029163,0.032665,0.032758,0.037988,0.037455,0.035597,0.034589,0.035556,0.034949,0.032883,0.032462,0.035294,0.035021,0.03307,0.033539,0.032767,0.030885,0.035706,0.032908,0.035042,0.029796,0.034662,0.034629,0.032798,0.036671,0.038864,0.031793,0.032351,0.030983,0.036205,0.034869,0.03417,0.034257,0.035611,0.033147,0.032818,0.031829,0.031931,0.031497,0.031184,0.036305,0.036843,0.032833,0.032634,0.033684,0.033998,0.032125,0.031912,0.034046,0.034189,0.035663,0.031791,0.031572,0.036418,0.033377,0.03496,0.038847,0.033796,0.036944,0.03193,0.030919,0.060345,0.051471,0.035672,0.106061,0.03125,0.125,0.02381,0.036743,0.037597,0.035399,0.035418,0.03661,0.036041,0.032211,0.035469,0.033926,0.032345,0.032231,0.033043,0.033723,0.03456,0.033079,0.155969,0.03481,0.031594,0.034745,0.034855,0.030803,0.036557,0.436645,0.021772,0.020645,0.034209,0.036209,0.02202,0.030991,0.033803,0,0.009148,0.021171,0.020348,0.021695,0.021716,0.032533,0.030676,0.034027,0.034367,0.033267,0.032759,0.873463,0.876684,0.876562
277_745124,0.030502,0.031626,0.030288,0.03125,0.030935,0.030925,0.031644,0.031203,0.034184,0.034058,0.031324,0.031413,0.038973,0.037988,0.0325,0.036195,0.03633,0.031998,0.034055,0.032036,0.033568,0.034571,0.032049,0.033725,0.030874,0.034305,0.035843,0.029826,0.030815,0.032142,0.033717,0.029976,0.032603,0.032516,0.038065,0.03791,0.035042,0.034563,0.036208,0.03581,0.032845,0.031995,0.034363,0.034239,0.034027,0.034677,0.033023,0.030608,0.036094,0.03283,0.035771,0.030731,0.036287,0.034745,0.032325,0.036521,0.040121,0.032382,0.032443,0.031822,0.036636,0.034556,0.034633,0.033748,0.03587,0.033902,0.032157,0.032109,0.032613,0.032246,0.032156,0.034703,0.036005,0.031972,0.032283,0.03209,0.032626,0.03216,0.031349,0.033669,0.033627,0.03697,0.03091,0.031695,0.034984,0.032493,0.035079,0.036616,0.033471,0.035844,0.032049,0.030897,0.056034,0.05597,0.034485,0.045455,0.020833,0.166667,0.035714,0.036199,0.036911,0.034822,0.034874,0.036061,0.034151,0.032675,0.035595,0.033371,0.032279,0.032795,0.032301,0.034775,0.03553,0.032125,0.159251,0.035441,0.031152,0.035131,0.035001,0.030165,0.036178,0.435612,0.020499,0.020662,0.033081,0.035817,0.022152,0.03162,0.033879,0.009148,0,0.020473,0.01995,0.021686,0.02164,0.032153,0.030843,0.033794,0.033793,0.033728,0.032911,0.871942,0.874655,0.874296
278_744590,0.032302,0.033111,0.030823,0.031844,0.032943,0.03216,0.031166,0.031548,0.03563,0.035959,0.033015,0.034104,0.037774,0.037395,0.033001,0.036076,0.035945,0.033675,0.033185,0.033962,0.033288,0.033372,0.032951,0.03362,0.031068,0.034922,0.035339,0.033202,0.030961,0.033193,0.03332,0.032358,0.034814,0.035733,0.037232,0.036142,0.035337,0.034596,0.035912,0.035419,0.033744,0.033631,0.033656,0.033603,0.034533,0.03376,0.033758,0.032911,0.033442,0.033536,0.034685,0.031852,0.035852,0.033305,0.032554,0.035945,0.04148,0.034463,0.034418,0.032855,0.036439,0.034198,0.033312,0.033951,0.035999,0.034332,0.034177,0.03576,0.036338,0.035258,0.035314,0.034834,0.03521,0.03299,0.034224,0.031784,0.032349,0.031491,0.031254,0.035342,0.034775,0.036035,0.033144,0.032243,0.035935,0.035912,0.034432,0.04,0.034697,0.0371,0.031891,0.031498,0.063559,0.057971,0.0347,0.073529,0.040816,0.083333,0.046512,0.034967,0.03581,0.033595,0.03389,0.034111,0.033683,0.033757,0.034364,0.034491,0.033831,0.03294,0.033299,0.033683,0.035145,0.032682,0.155111,0.0349,0.030574,0.034521,0.034172,0.032304,0.03713,0.43548,0.025787,0.022099,0.032778,0.035994,0.023606,0.03193,0.033924,0.021171,0.020473,0,0.010423,0.023484,0.024528,0.03129,0.030785,0.034976,0.035895,0.032721,0.032288,0.873658,0.877275,0.877435
278_745116,0.032967,0.033597,0.033144,0.032943,0.034464,0.032773,0.032881,0.033087,0.037083,0.037517,0.034077,0.034401,0.038676,0.038215,0.033342,0.037055,0.036627,0.036039,0.033908,0.035239,0.034605,0.035522,0.033466,0.03475,0.033285,0.035297,0.037411,0.032989,0.033065,0.03443,0.034436,0.033575,0.036731,0.037221,0.037172,0.037896,0.035387,0.03492,0.036898,0.036635,0.034836,0.035107,0.035108,0.035635,0.034801,0.035542,0.035251,0.034065,0.035601,0.034312,0.036955,0.03231,0.036436,0.033826,0.033904,0.036309,0.040684,0.035789,0.036012,0.033734,0.037827,0.035371,0.033695,0.035143,0.035518,0.035104,0.034509,0.0358,0.03611,0.036078,0.035723,0.03621,0.036951,0.035349,0.035897,0.033527,0.033859,0.033572,0.032341,0.03505,0.036188,0.036726,0.033639,0.034439,0.037089,0.036834,0.03462,0.042308,0.034658,0.037932,0.03397,0.032434,0.059829,0.055556,0.035451,0.0625,0.03125,0,0.035714,0.036692,0.037262,0.035953,0.036402,0.036013,0.036143,0.032378,0.033985,0.035978,0.033758,0.035013,0.034126,0.036411,0.038001,0.033427,0.159814,0.037039,0.032228,0.035095,0.036794,0.033897,0.037059,0.433655,0.026902,0.022109,0.034311,0.037495,0.024372,0.033273,0.035533,0.020348,0.01995,0.010423,0,0.024966,0.025611,0.033289,0.03296,0.036262,0.03694,0.034426,0.033361,0.872456,0.874332,0.874078
279_744589,0.031966,0.03261,0.029365,0.030532,0.032048,0.030954,0.030168,0.029962,0.033465,0.033995,0.030704,0.031801,0.037634,0.036229,0.031134,0.035574,0.036107,0.03154,0.032374,0.032621,0.033039,0.033532,0.030884,0.032566,0.029877,0.035166,0.035296,0.031339,0.03184,0.032047,0.031909,0.030733,0.031303,0.033083,0.03829,0.0371,0.033314,0.033204,0.033252,0.033236,0.032689,0.033296,0.034184,0.033398,0.031512,0.032915,0.033265,0.030811,0.034142,0.034147,0.033738,0.02892,0.034013,0.034102,0.032281,0.034448,0.039688,0.033367,0.033242,0.032679,0.035374,0.034236,0.037648,0.03292,0.036454,0.031136,0.031104,0.033441,0.032701,0.034034,0.033573,0.033559,0.034535,0.031006,0.031428,0.031784,0.032444,0.032468,0.032122,0.033573,0.034339,0.035337,0.031093,0.030838,0.035418,0.034093,0.037066,0.03392,0.033983,0.037826,0.032377,0.031378,0.047826,0.059259,0.033814,0.078125,0.03125,0,0.047619,0.035947,0.037002,0.035327,0.035408,0.034442,0.033701,0.032771,0.037165,0.033686,0.032138,0.034149,0.033636,0.03338,0.033583,0.033527,0.150644,0.032664,0.029872,0.034025,0.033848,0.032293,0.035926,0.435107,0.020141,0.022543,0.03346,0.03429,0.021244,0.031511,0.03279,0.021695,0.021686,0.023484,0.024966,0,0.007879,0.032627,0.032193,0.033393,0.033499,0.034361,0.033978,0.875333,0.878765,0.877958
279_745108,0.033575,0.033517,0.03143,0.031254,0.033735,0.03237,0.030616,0.030767,0.03344,0.0331,0.031729,0.033089,0.037934,0.036542,0.032365,0.037018,0.03747,0.031633,0.033057,0.033672,0.033976,0.034232,0.032728,0.033471,0.029723,0.035338,0.036386,0.031814,0.032288,0.03274,0.032577,0.032241,0.032308,0.033103,0.037482,0.037312,0.033739,0.034325,0.034339,0.033614,0.033671,0.033073,0.035289,0.034878,0.03262,0.033926,0.03328,0.031771,0.035129,0.03346,0.034408,0.029446,0.035319,0.034688,0.033824,0.03569,0.037453,0.033753,0.033928,0.034329,0.035246,0.03571,0.038036,0.032893,0.036654,0.032014,0.03139,0.033924,0.034766,0.035518,0.034436,0.034205,0.035076,0.030566,0.031742,0.034118,0.033928,0.031998,0.031556,0.03475,0.036261,0.034703,0.032633,0.031243,0.034815,0.035164,0.03783,0.036432,0.034851,0.039237,0.031936,0.032581,0.048246,0.058394,0.034447,0.106061,0.030612,0,0.05814,0.036686,0.037372,0.036151,0.036266,0.036484,0.033977,0.033716,0.036731,0.034997,0.033499,0.034843,0.033787,0.033807,0.034554,0.034929,0.153192,0.032983,0.031066,0.034272,0.034021,0.03315,0.035869,0.439073,0.019152,0.022626,0.033871,0.03432,0.020273,0.032821,0.034396,0.021716,0.02164,0.024528,0.025611,0.007879,0,0.034518,0.033375,0.033779,0.033947,0.034557,0.03444,0.876551,0.878798,0.878385
280_744588,0.030581,0.032211,0.032516,0.033892,0.031353,0.030249,0.03014,0.030786,0.031709,0.030375,0.031204,0.032396,0.037286,0.036572,0.03502,0.03521,0.035799,0.032555,0.034437,0.030614,0.032889,0.029986,0.032698,0.032605,0.03259,0.032823,0.034052,0.032823,0.032673,0.034295,0.032792,0.030645,0.033361,0.033296,0.036871,0.037994,0.033839,0.03301,0.031991,0.032286,0.027876,0.028649,0.03303,0.033341,0.033897,0.034579,0.031288,0.029845,0.034715,0.033828,0.032435,0.03327,0.034849,0.034073,0.034156,0.034307,0.036478,0.033925,0.033355,0.033569,0.033892,0.032944,0.035844,0.032835,0.035392,0.036037,0.034695,0.03443,0.034668,0.032734,0.032108,0.033174,0.03382,0.033312,0.034295,0.029339,0.029233,0.032196,0.031168,0.032538,0.0328,0.03567,0.032246,0.032093,0.03318,0.035559,0.034402,0.032258,0.034041,0.035328,0.031952,0.034184,0.060345,0.068345,0.033392,0.106061,0.052083,0.166667,0.011628,0.033602,0.034511,0.033082,0.033387,0.035149,0.034246,0.034906,0.036402,0.027692,0.027085,0.032892,0.032458,0.032876,0.033262,0.030985,0.150079,0.030797,0.032825,0.030802,0.034461,0.021083,0.034584,0.434759,0.032297,0.032751,0.032095,0.034784,0.031661,0.028891,0.030789,0.032533,0.032153,0.03129,0.033289,0.032627,0.034518,0,0.00784,0.032795,0.033574,0.031393,0.031561,0.874229,0.878116,0.877272
280_745100,0.030718,0.031817,0.032568,0.033848,0.031368,0.030159,0.030349,0.030331,0.030611,0.030997,0.030713,0.031798,0.036777,0.036928,0.035293,0.035015,0.035578,0.032532,0.03376,0.030554,0.033725,0.03035,0.032662,0.033061,0.031941,0.033023,0.034045,0.032557,0.032557,0.034297,0.033342,0.02963,0.032941,0.033321,0.036764,0.037373,0.034531,0.033968,0.031975,0.031662,0.02791,0.028213,0.033622,0.033854,0.032693,0.033138,0.031303,0.029777,0.035204,0.033521,0.033488,0.033487,0.03523,0.034679,0.033698,0.034453,0.035185,0.034335,0.033553,0.033513,0.03357,0.033259,0.036379,0.032848,0.035402,0.035106,0.035148,0.033189,0.033827,0.032256,0.03099,0.033187,0.033677,0.032002,0.032548,0.028407,0.029694,0.031548,0.031281,0.032607,0.032302,0.035617,0.031514,0.031243,0.03291,0.034593,0.034723,0.034739,0.033764,0.035509,0.031511,0.033576,0.051282,0.075,0.033648,0.121212,0.040816,0.166667,0.034091,0.033852,0.034649,0.033677,0.033589,0.035575,0.035372,0.034611,0.036293,0.027119,0.026621,0.03184,0.03279,0.032132,0.033516,0.03056,0.149556,0.02975,0.03221,0.030983,0.034171,0.021036,0.03535,0.435986,0.030916,0.031555,0.031558,0.034438,0.030941,0.028711,0.030895,0.030676,0.030843,0.030785,0.03296,0.032193,0.033375,0.00784,0,0.03265,0.033268,0.031247,0.031105,0.873398,0.877038,0.876531
864_767280,0.033743,0.033689,0.032287,0.032917,0.030145,0.030033,0.035146,0.034186,0.031499,0.031399,0.032187,0.033422,0.036613,0.036015,0.033016,0.032501,0.033373,0.035959,0.032373,0.032483,0.029944,0.03367,0.032421,0.031548,0.032546,0.031489,0.035048,0.03391,0.034041,0.033304,0.034225,0.033582,0.036443,0.036893,0.036441,0.035668,0.032856,0.031854,0.034477,0.034466,0.031517,0.032793,0.033409,0.034004,0.036017,0.036908,0.033964,0.032334,0.035343,0.034174,0.03293,0.034464,0.032828,0.028446,0.032486,0.034936,0.033284,0.034434,0.033578,0.035909,0.036891,0.035592,0.033753,0.027739,0.034104,0.034392,0.033834,0.035776,0.035679,0.035431,0.035292,0.033442,0.034756,0.032546,0.033431,0.033002,0.03442,0.03003,0.030459,0.03146,0.031744,0.030547,0.033925,0.03213,0.03543,0.035258,0.034715,0.038945,0.030843,0.036989,0.031739,0.031194,0.053097,0.041353,0.028838,0.083333,0.065217,0,0.026316,0.030301,0.031673,0.031569,0.031594,0.033176,0.032183,0.034098,0.035177,0.034194,0.033298,0.031869,0.031999,0.035393,0.035647,0.030527,0.150692,0.031591,0.031848,0.034707,0.03698,0.031253,0.033626,0.43686,0.034038,0.034157,0.03285,0.032857,0.033824,0.033395,0.032267,0.034027,0.033794,0.034976,0.036262,0.033393,0.033779,0.032795,0.03265,0,0.005997,0.032214,0.032043,0.875974,0.880574,0.880105
864_769259,0.034367,0.034359,0.033037,0.03389,0.030592,0.030432,0.034805,0.035106,0.031663,0.031954,0.032473,0.033632,0.036193,0.035987,0.03367,0.032838,0.034091,0.036379,0.032878,0.032855,0.030426,0.034724,0.03303,0.03354,0.032689,0.032551,0.035438,0.033798,0.035232,0.033673,0.035383,0.034294,0.036966,0.037074,0.036719,0.036589,0.0335,0.032786,0.035411,0.035188,0.032081,0.031942,0.034331,0.034884,0.037127,0.038377,0.035024,0.032997,0.036585,0.034657,0.033961,0.034784,0.03369,0.028129,0.033459,0.035211,0.033948,0.035257,0.034089,0.036737,0.037336,0.036908,0.033896,0.028434,0.034301,0.035207,0.03466,0.036118,0.035934,0.036212,0.036093,0.033714,0.034978,0.033217,0.033987,0.033792,0.035129,0.030788,0.030931,0.031527,0.032437,0.030361,0.034347,0.033416,0.03616,0.035694,0.035723,0.035176,0.031696,0.036554,0.031859,0.030928,0.052632,0.037313,0.030051,0.1,0.065217,0,0.025641,0.031694,0.032858,0.032249,0.031808,0.033808,0.032716,0.033961,0.035002,0.035321,0.034151,0.031727,0.032333,0.034546,0.035929,0.031216,0.151362,0.032466,0.03238,0.035595,0.036409,0.032461,0.033819,0.436949,0.033709,0.033657,0.033585,0.033748,0.033565,0.034063,0.034081,0.034367,0.033793,0.035895,0.03694,0.033499,0.033947,0.033574,0.033268,0.005997,0,0.032405,0.032309,0.876266,0.8801,0.879279
869_767286,0.030452,0.031094,0.031799,0.033434,0.030857,0.031179,0.030181,0.030439,0.032986,0.03329,0.031574,0.033729,0.038634,0.038432,0.0323,0.035089,0.034438,0.032698,0.032889,0.030545,0.03329,0.031692,0.032648,0.031247,0.03,0.032417,0.031687,0.030315,0.032348,0.033876,0.033636,0.030169,0.033792,0.03455,0.037058,0.037959,0.033818,0.033513,0.032919,0.03266,0.032176,0.032471,0.034985,0.033899,0.03561,0.035153,0.031443,0.030258,0.034917,0.03427,0.034612,0.032972,0.034222,0.029902,0.034165,0.03517,0.033729,0.032623,0.032248,0.034235,0.033663,0.034369,0.034531,0.031514,0.032654,0.033981,0.032525,0.033478,0.032879,0.032604,0.032491,0.035185,0.035174,0.032057,0.033319,0.031884,0.034272,0.033294,0.032128,0.031811,0.032224,0.036082,0.032939,0.032299,0.035545,0.034375,0.035907,0.03616,0.035349,0.03623,0.031398,0.030464,0.039823,0.037037,0.032795,0.112903,0.06383,0,0.05,0.027582,0.028068,0.028719,0.027632,0.033429,0.033057,0.031487,0.034603,0.033111,0.032921,0.03224,0.033773,0.034177,0.033802,0.030178,0.1503,0.03151,0.03229,0.031599,0.032704,0.032757,0.036639,0.436397,0.032908,0.032689,0.032682,0.035823,0.032805,0.032055,0.032805,0.033267,0.033728,0.032721,0.034426,0.034361,0.034557,0.031393,0.031247,0.032214,0.032405,0,0.007095,0.875761,0.879841,0.879368
869_769265,0.030075,0.030608,0.031309,0.032807,0.031585,0.03054,0.030618,0.030826,0.032482,0.032908,0.031243,0.033349,0.038056,0.037931,0.031922,0.034073,0.034214,0.03286,0.032983,0.029683,0.033603,0.031569,0.032358,0.030131,0.029657,0.031775,0.031941,0.03054,0.031666,0.03342,0.032653,0.029581,0.034049,0.034995,0.037547,0.037625,0.033121,0.033838,0.03251,0.032686,0.031217,0.032458,0.034343,0.033679,0.035288,0.034405,0.030846,0.029754,0.033785,0.034048,0.033893,0.032285,0.034374,0.029931,0.034135,0.033868,0.032793,0.032477,0.031746,0.033596,0.033532,0.033238,0.033946,0.030577,0.031218,0.033698,0.032029,0.033073,0.03244,0.031363,0.032193,0.034394,0.034408,0.032238,0.03254,0.031339,0.032638,0.032543,0.03169,0.031733,0.031529,0.035865,0.032922,0.031644,0.03495,0.033986,0.035211,0.037313,0.0346,0.035882,0.030834,0.030537,0.043478,0.044444,0.032891,0.112903,0.06383,0,0.05,0.026802,0.027925,0.028138,0.027159,0.033257,0.032562,0.030751,0.033886,0.032,0.03223,0.032021,0.033425,0.033945,0.034187,0.029922,0.149062,0.031137,0.031526,0.030572,0.032774,0.032596,0.035924,0.436946,0.032618,0.03196,0.031525,0.034939,0.032658,0.030828,0.032442,0.032759,0.032911,0.032288,0.033361,0.033978,0.03444,0.031561,0.031105,0.032043,0.032309,0.007095,0,0.876404,0.880214,0.879583
corin-trial1_769254,0.876672,0.87605,0.873492,0.873671,0.876352,0.876009,0.876156,0.874041,0.875421,0.876275,0.873149,0.871973,0.87342,0.875719,0.870366,0.873897,0.875443,0.870858,0.874058,0.876771,0.871755,0.874249,0.876193,0.87525,0.876783,0.872485,0.866753,0.870084,0.870665,0.876203,0.871012,0.87476,0.870909,0.869269,0.87055,0.870798,0.87227,0.870445,0.873905,0.873096,0.874868,0.873274,0.876889,0.875784,0.871048,0.87035,0.871923,0.871178,0.875178,0.87197,0.875015,0.875076,0.87497,0.874194,0.870877,0.875712,0.851426,0.877347,0.877508,0.871836,0.873014,0.871627,0.872336,0.874584,0.868421,0.874331,0.869846,0.871322,0.87232,0.877694,0.876904,0.874689,0.874219,0.876768,0.874492,0.876248,0.875694,0.87478,0.875,0.872162,0.870903,0.869359,0.87371,0.875821,0.875983,0.876093,0.871242,0.87931,0.874073,0.87125,0.875367,0.874498,0.910377,0.849594,0.873782,0.910714,0.845238,1,0.814286,0.875514,0.874357,0.87621,0.875681,0.874564,0.875578,0.870006,0.872245,0.872872,0.870044,0.869152,0.86809,0.874605,0.871576,0.875894,0.74585,0.876056,0.874881,0.875892,0.871346,0.87402,0.875553,0.449124,0.875626,0.875451,0.875015,0.876815,0.875473,0.873338,0.874223,0.873463,0.871942,0.873658,0.872456,0.875333,0.876551,0.874229,0.873398,0.875974,0.876266,0.875761,0.876404,0,0.023942,0.023169
narranderah-trial1_767276,0.880794,0.879842,0.876392,0.876436,0.880848,0.880237,0.879731,0.876591,0.879129,0.87899,0.877063,0.874619,0.877345,0.879161,0.873923,0.878304,0.879281,0.874135,0.877312,0.880813,0.875293,0.877678,0.880552,0.87942,0.880848,0.87595,0.869865,0.872014,0.873609,0.878847,0.873424,0.878959,0.874922,0.871578,0.872776,0.872569,0.875328,0.872602,0.877617,0.8771,0.879248,0.877348,0.880719,0.880873,0.873844,0.871882,0.876028,0.87497,0.879047,0.87586,0.879513,0.878445,0.878534,0.876717,0.874626,0.879727,0.848828,0.881563,0.881214,0.876551,0.875452,0.874784,0.875776,0.878272,0.870854,0.87874,0.874343,0.87366,0.874855,0.881561,0.88072,0.878818,0.877812,0.880963,0.879186,0.880334,0.87981,0.879061,0.878562,0.875166,0.872565,0.870799,0.878,0.880124,0.880118,0.879131,0.873967,0.886126,0.878184,0.872934,0.879106,0.878151,0.892523,0.84127,0.876297,0.948276,0.844444,1,0.819444,0.878998,0.87786,0.879853,0.879424,0.878411,0.8787,0.870509,0.872691,0.875386,0.873919,0.87223,0.871797,0.877738,0.875726,0.879824,0.754686,0.879914,0.879299,0.880438,0.875625,0.87809,0.880114,0.450672,0.879262,0.879095,0.878365,0.88162,0.878548,0.876725,0.878051,0.876684,0.874655,0.877275,0.874332,0.878765,0.878798,0.878116,0.877038,0.880574,0.8801,0.879841,0.880214,0.023942,0,0.005065
narranderah-trial1_769255,0.88009,0.879011,0.876301,0.876537,0.880486,0.879743,0.878626,0.876396,0.878117,0.87816,0.876574,0.874919,0.876568,0.878153,0.873732,0.877965,0.878611,0.873822,0.877245,0.880025,0.875173,0.876876,0.87973,0.878667,0.879718,0.87525,0.868845,0.872036,0.873551,0.878378,0.873834,0.878374,0.874777,0.871786,0.873037,0.872475,0.874711,0.872212,0.876929,0.87655,0.878853,0.877344,0.880023,0.880505,0.873711,0.871574,0.875635,0.874802,0.878471,0.875584,0.879057,0.877954,0.878141,0.876746,0.874315,0.878803,0.850988,0.880684,0.880781,0.875574,0.875506,0.874296,0.876289,0.877677,0.87127,0.878648,0.874117,0.872837,0.874918,0.880942,0.880128,0.877933,0.877162,0.880405,0.878662,0.879404,0.878531,0.878238,0.878438,0.874939,0.87279,0.870984,0.877702,0.879541,0.878837,0.878679,0.87378,0.887863,0.877236,0.872235,0.878625,0.878046,0.886792,0.836,0.875989,0.931035,0.840909,1,0.819444,0.878743,0.87733,0.879508,0.879036,0.87771,0.878892,0.870201,0.873177,0.87503,0.873067,0.871897,0.871681,0.877147,0.875377,0.879163,0.753193,0.878654,0.878599,0.879475,0.874894,0.877185,0.879048,0.451141,0.878174,0.878531,0.877578,0.880763,0.877706,0.876304,0.877106,0.876562,0.874296,0.877435,0.874078,0.877958,0.878385,0.877272,0.876531,0.880105,0.879279,0.879368,0.879583,0.023169,0.005065,0
